,Unnamed: 0,Column,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income
2366,3352,3352,tt0881320,Sanctum,2011,"Adventure, Drama, Thriller",108,"USA, Australia",English,Alister Grierson,Universal Pictures,30000000,23209310,108609310,15.841,1.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1670400637,108609310
2367,3378,3378,tt0899106,Love Happens,2009,"Drama, Romance",109,"USA, Canada, UK",English,Brandon Camp,Universal Pictures,18000000,22965110,36088028,15.209,-2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,36088028
2368,3555,3555,tt1053424,Repo Men,2010,"Action, Adventure, Crime",111,"Canada, USA","English, Spanish",Miguel Sapochnik,Universal Pictures,32000000,13794835,18409891,15.599,2.6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,18409891
2369,3557,3557,tt1054588,Flash of Genius,2008,"Biography, Drama",119,"Canada, USA","English, Spanish",Marc Abraham,Universal Pictures,20000000,4442377,4802953,15.605,-0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,4802953
2370,4070,4070,tt1490785,I Saw the Light,2015,"Biography, Drama, Music",123,USA,English,Marc Abraham,BRON Studios,13000000,1646788,1767963,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,995064593,4802953
2371,3584,3584,tt1078940,Couples Retreat,2009,Comedy,113,USA,"English, Ukrainian",Peter Billingsley,Universal Pictures,70000000,109204945,171844840,15.209,-2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,171844840
2372,4869,4869,tt2978102,Term Life,2016,"Crime, Drama, Thriller",93,USA,English,Peter Billingsley,PalmStar Media,16500000,21256,243793,17.689,1.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27139524,171844840
2373,3659,3659,tt1135487,Duplicity,2009,"Comedy, Crime, Romance",125,"USA, Germany","English, Spanish, Russian, German",Tony Gilroy,Universal Pictures,60000000,40572825,78146652,15.209,-2.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,276144750
2374,3729,3729,tt1194173,The Bourne Legacy,2012,"Action, Adventure, Thriller",135,"USA, Japan","English, Russian, Filipino, Ukrainian",Tony Gilroy,Universal Pictures,125000000,113203870,276144750,16.197,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1670400637,276144750
2375,2966,2966,tt0465538,Michael Clayton,2007,"Crime, Drama, Mystery",119,USA,English,Tony Gilroy,Samuels Media,25000000,49033882,92991835,15.626,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,92991835,276144750
2376,3742,3742,tt1204977,Ouija,2014,"Horror, Mystery, Thriller",89,USA,English,Stiles White,Universal Pictures,5000000,50856010,103687316,16.912,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,103687316
2377,3762,3762,tt1213641,First Man,2018,"Biography, Drama, History",141,"USA, Japan",English,Damien Chazelle,Universal Pictures,59000000,44936545,105697415,18.638,2.9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1670400637,446092357
2378,5010,5010,tt3783958,La La Land,2016,"Comedy, Drama, Music",128,"USA, Hong Kong",English,Damien Chazelle,Summit Entertainment,30000000,151101803,446092357,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,829746820,446092357
2379,4782,4782,tt2582802,Whiplash,2014,"Drama, Music",106,USA,English,Damien Chazelle,Bold Films,3300000,13092000,48982041,16.912,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54418872,446092357
2380,3769,3769,tt1216492,Leap Year,2010,"Comedy, Romance",100,"USA, Ireland","English, Ukrainian",Anand Tucker,Universal Pictures,19000000,25918920,32607316,15.599,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,32607316
2381,3775,3775,tt1220198,The Fourth Kind,2009,"Mystery, Sci-Fi, Thriller",98,"USA, UK","English, Aboriginal",Olatunde Osunsanmi,Universal Pictures,10000000,25486040,47719794,15.209,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1670400637,47719794
2382,3847,3847,tt1272878,2 Guns,2013,"Action, Comedy, Thriller",109,USA,"English, Spanish",Baltasar KormÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡kur,Universal Pictures,61000000,75612460,131940411,16.495,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1670400637,203427584
2383,4094,4094,tt1524137,Contraband,2012,"Action, Crime, Drama",109,"USA, UK, France","English, Spanish",Baltasar KormÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡kur,Universal Pictures,25000000,66528000,96262212,16.197,2.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,203427584
2384,4807,4807,tt2719848,Everest,2015,"Action, Adventure, Biography",121,"UK, USA, Iceland","English, Russian",Baltasar KormÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡kur,Working Title Films,55000000,43482270,203427584,17.404,2.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203427584,203427584
2385,3733,3733,tt1196340,Inhale,2010,"Drama, Thriller",83,USA,"English, Spanish",Baltasar KormÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡kur,26 Films,10000000,4115,55089,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20458667,203427584
2386,5294,5294,tt6306064,Adrift,2018,"Action, Adventure, Biography",96,"Hong Kong, Iceland, USA","English, French",Baltasar KormÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡kur,Huayi Brothers,35000000,31445012,59945012,18.638,2.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59945012,203427584
2387,3897,3897,tt1314655,Devil,2010,"Horror, Mystery, Thriller",80,USA,"English, Ukrainian, Spanish",John Erick Dowdle,Universal Pictures,10000000,33601190,62695489,15.599,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,62695489
2388,3589,3589,tt1082868,Quarantine,2008,"Horror, Thriller",89,USA,English,John Erick Dowdle,Screen Gems,12000000,31691811,41319906,15.605,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,196114570,62695489
2389,4364,4364,tt1781922,No Escape,2015,"Action, Thriller",103,USA,"English, French, Thai, Khmer",John Erick Dowdle,Bold Films,16200000,27288872,54418872,17.404,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54418872,62695489
2390,4837,4837,tt2870612,"As Above, So Below",2014,"Horror, Mystery, Thriller",93,USA,"English, French, Latin",John Erick Dowdle,Legendary Entertainment,5000000,21321100,41898409,16.912,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,439048914,62695489
2391,3912,3912,tt1323594,Despicable Me,2010,"Animation, Comedy, Family",95,"USA, France",English,"Pierre Coffin, Chris Renaud",Universal Pictures,69000000,251513985,543113985,15.599,2.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,970766005
2392,4286,4286,tt1690953,Despicable Me 2,2013,"Animation, Adventure, Comedy",98,"USA, France, Japan","English, Ukrainian","Pierre Coffin, Chris Renaud",Universal Pictures,76000000,368065385,970766005,16.495,1.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,970766005
2393,3951,3951,tt1385826,The Adjustment Bureau,2011,"Romance, Sci-Fi, Thriller",106,USA,English,George Nolfi,Universal Pictures,50200000,62495645,127869379,15.841,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1670400637,127869379
2394,4808,4808,tt2720826,Birth of the Dragon,2016,"Action, Biography, Drama",95,"China, Canada, USA","English, Mandarin",George Nolfi,Groundswell Productions,31000000,6901965,7215027,17.689,1.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18078175,127869379
2395,3998,3998,tt1415283,Nanny McPhee and the Big Bang,2010,"Comedy, Family, Fantasy",109,"UK, France, USA",English,Susanna White,Universal Pictures,35000000,29011215,93251121,15.599,2.6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,93251121
2396,4012,4012,tt1430615,Big Miracle,2012,"Biography, Drama, Family",107,"USA, UK",English,Ken Kwapis,Universal Pictures,40000000,20157300,24740061,16.197,2.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,178846899
2397,3144,3144,tt0762114,License to Wed,2007,"Comedy, Romance",91,"USA, Australia",English,Ken Kwapis,Warner Bros.,35000000,43799818,69327279,15.626,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,178846899
2398,3482,3482,tt1001508,He's Just Not That Into You,2009,"Comedy, Drama, Romance",129,"Germany, USA",English,Ken Kwapis,New Line Cinema,40000000,93953653,178846899,15.209,-2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1120424614,178846899
2399,913,913,tt0118691,The Beautician and the Beast,1997,"Comedy, Romance",105,USA,English,Ken Kwapis,High School Sweethearts,16000000,11486880,11486880,11.522,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11486880,178846899
2400,2593,2593,tt0403508,The Sisterhood of the Traveling Pants,2005,"Comedy, Drama, Romance",119,USA,"English, Greek, Spanish",Ken Kwapis,Alcon Entertainment,25000000,39053061,42013878,14.913,3.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,309208309,178846899
2401,3705,3705,tt1178665,A Walk in the Woods,2015,"Adventure, Biography, Comedy",104,USA,English,Ken Kwapis,Route One Entertainment,8000000,29504281,37461274,17.404,2.9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37461274,178846899
2402,4021,4021,tt1438254,Charlie St. Cloud,2010,"Drama, Fantasy, Romance",99,"USA, Canada",English,Burr Steers,Universal Pictures,44000000,31162545,48190704,15.599,2.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1670400637,136267476
2403,1944,1944,tt0280760,Igby Goes Down,2002,"Comedy, Drama",98,USA,English,Burr Steers,United Artists,9000000,4777465,6919198,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185260553,136267476
2404,3451,3451,tt0974661,17 Again,2009,"Comedy, Drama, Fantasy",102,USA,English,Burr Steers,New Line Cinema,20000000,64167069,136267476,15.209,-2.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1120424614,136267476
2405,3946,3946,tt1374989,Pride and Prejudice and Zombies,2016,"Action, Comedy, Fantasy",108,"USA, UK","English, Japanese, Chinese",Burr Steers,Cross Creek Pictures,28000000,10938134,16405171,17.689,1.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175302354,136267476
2406,4049,4049,tt1473832,Bridget Jones's Baby,2016,"Comedy, Drama, Romance",123,"USA, France, China, UK","English, Italian",Sharon Maguire,Universal Pictures,35000000,24252420,211952420,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,281929795
2407,1734,1734,tt0243155,Bridget Jones's Diary,2001,"Comedy, Drama, Romance",97,"UK, France, USA",English,Sharon Maguire,Miramax,25000000,71543427,281929795,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,306776732,281929795
2408,4056,4056,tt1482459,The Lorax,2012,"Animation, Adventure, Drama",86,"USA, France",English,"Chris Renaud, Kyle Balda",Universal Pictures,70000000,214030500,348840316,16.197,2.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,348840316
2409,4058,4058,tt1483013,Oblivion,2013,"Action, Adventure, Sci-Fi",124,USA,English,Joseph Kosinski,Universal Pictures,120000000,89107235,286168572,16.495,1.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1670400637,400062763
2410,3616,3616,tt1104001,Tron,2010,"Action, Adventure, Sci-Fi",125,USA,English,Joseph Kosinski,Walt Disney Pictures,170000000,172062763,400062763,15.599,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1332539889,400062763
2411,5017,5017,tt3829920,Only the Brave,2017,"Action, Biography, Drama",134,USA,English,Joseph Kosinski,Black Label Media,38000000,18343983,25754775,18.108,2.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25754775,400062763
2412,4066,4066,tt1488555,The Change-Up,2011,"Comedy, Fantasy",112,USA,"English, Ukrainian",David Dobkin,Universal Pictures,52000000,37081475,75450437,15.841,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,285176741
2413,3082,3082,tt0486583,Fred Claus,2007,"Comedy, Family, Fantasy",116,USA,English,David Dobkin,Warner Bros.,100000000,72006777,97838349,15.626,1.9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1341932398,285176741
2414,4432,4432,tt1872194,The Judge,2014,"Crime, Drama",141,USA,English,David Dobkin,Warner Bros.,50000000,47119388,84419388,16.912,2.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,285176741
2415,2043,2043,tt0300471,Shanghai Knights,2003,"Action, Adventure, Comedy",114,"USA, Hong Kong","English, Mandarin",David Dobkin,Touchstone Pictures,50000000,60476872,88323487,13.879,2.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553709788,285176741
2416,2546,2546,tt0396269,Wedding Crashers,2005,"Comedy, Romance",119,USA,English,David Dobkin,New Line Cinema,40000000,209255921,285176741,14.913,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1120424614,285176741
2417,928,928,tt0118863,Clay Pigeons,1998,"Comedy, Crime",104,"USA, Germany",English,David Dobkin,Fade In Films,8000000,1794086,1794086,12.038,4.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794086,285176741
2418,4152,4152,tt1583420,Larry Crowne,2011,"Comedy, Drama, Romance",98,USA,English,Tom Hanks,Universal Pictures,30000000,35608245,72008245,15.841,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,72008245
2419,873,873,tt0117887,That Thing You Do!,1996,"Comedy, Drama, Music",108,USA,English,Tom Hanks,Clavius Base,26000000,25857416,34585416,11.031,3.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34585416,72008245
2420,4183,4183,tt1605630,American Reunion,2012,Comedy,113,USA,English,"Jon Hurwitz, Hayden Schlossberg",Universal Pictures,50000000,57011521,234989584,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,234989584
2421,3056,3056,tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,"Adventure, Comedy",104,USA,"English, Spanish, French","Jon Hurwitz, Hayden Schlossberg",New Line Cinema,12000000,38108728,43494280,15.605,-0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120424614,234989584
2422,4223,4223,tt1634122,Johnny English Reborn,2011,"Action, Adventure, Comedy",101,"USA, France, UK","English, Mandarin, Swiss German, Cantonese, Russian",Oliver Parker,Universal Pictures,45000000,8305970,160078586,15.841,1.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,160078586
2423,685,685,tt0114057,Othello,1995,"Drama, Romance",123,"USA, UK",English,Oliver Parker,Castle Rock Entertainment,11000000,2844379,2844379,10.63,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,313500433,160078586
2424,1922,1922,tt0278500,The Importance of Being Earnest,2002,"Comedy, Drama, Romance",97,"UK, USA","English, German",Oliver Parker,Miramax,15000000,8384929,18009625,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,306776732,160078586
2425,1210,1210,tt0122541,An Ideal Husband,1999,"Comedy, Romance",97,"UK, France, USA",English,Oliver Parker,Arts Council of England,14000000,18542974,18542974,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18542974,160078586
2426,4228,4228,tt1637725,Ted,2012,Comedy,106,USA,"English, Japanese",Seth MacFarlane,Universal Pictures,50000000,218815487,549368315,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,549368315
2427,4788,4788,tt2637276,Ted 2,2015,Comedy,115,USA,English,Seth MacFarlane,Universal Pictures,68000000,81476385,215863606,17.404,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,549368315
2428,4773,4773,tt2557490,A Million Ways to Die in the West,2014,"Comedy, Western",116,USA,"English, Navajo, Mandarin",Seth MacFarlane,Bluegrass Films,40000000,43139300,87189756,16.912,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151783839,549368315
2429,4246,4246,tt1650554,Kick-Ass 2,2013,"Action, Adventure, Comedy",103,"USA, UK",English,Jeff Wadlow,Universal Pictures,28000000,28795985,60795985,16.495,1.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,95330493
2430,3511,3511,tt1023111,Never Back Down,2008,"Action, Drama, Sport",110,USA,English,Jeff Wadlow,Summit Entertainment,20000000,24850922,41627431,15.605,-0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,829746820,95330493
2431,2488,2488,tt0384286,Cry Wolf,2005,"Drama, Horror, Mystery",90,USA,English,Jeff Wadlow,Rogue Pictures,1000000,10047674,15585495,14.913,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,82391145,95330493
2432,5323,5323,tt6772950,Truth or Dare,2018,"Horror, Thriller",100,USA,"English, Spanish",Jeff Wadlow,Blumhouse Productions,3500000,41411015,95330493,18.638,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255485178,95330493
2433,4300,4300,tt1707386,Les MisÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â©rables,2012,"Drama, History, Musical",158,"UK, USA",English,Tom Hooper,Universal Pictures,61000000,148809770,441809770,16.197,2.2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1670400637,441809770
2434,3241,3241,tt0810819,The Danish Girl,2015,"Biography, Drama, Romance",119,"UK, USA, Germany, Denmark, Belgium, Japan","English, French, German",Tom Hooper,Working Title Films,15000000,11114018,64191523,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,203427584,441809770
2435,4081,4081,tt1504320,The King's Speech,2010,"Biography, Drama, History",118,"UK, USA, Australia",English,Tom Hooper,See-Saw Films,15000000,138797449,414242458,15.599,2.6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,414242458,441809770
2436,4345,4345,tt1758810,The Snowman,2017,"Crime, Drama, Mystery",119,"UK, USA, China, Sweden, Japan","English, Russian",Tomas Alfredson,Universal Pictures,35000000,6700035,43084060,18.108,2.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1670400637,43084060
2437,4555,4555,tt2080374,Steve Jobs,2015,"Biography, Drama",122,"UK, USA",English,Danny Boyle,Universal Pictures,30000000,17766658,34441873,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,144056873
2438,1003,1003,tt0119535,A Life Less Ordinary,1997,"Comedy, Crime, Fantasy",103,"UK, USA",English,Danny Boyle,Channel Four Films,12000000,4366722,4366722,11.522,4.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4366722,144056873
2439,1424,1424,tt0163978,The Beach,2000,"Adventure, Drama, Romance",119,"USA, UK","English, French, Swedish, Thai, Serbian",Danny Boyle,Figment Films,50000000,39785027,144056873,13.130999999999998,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,144056873,144056873
2440,4116,4116,tt1542344,127 Hours,2010,"Biography, Drama",94,"USA, UK, France","English, Italian",Danny Boyle,PathÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â©,18000000,18335230,60738797,15.599,2.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66787908,144056873
2441,4460,4460,tt1924429,Trance,2013,"Crime, Drama, Mystery",101,"UK, USA, France","English, French",Danny Boyle,PathÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â©,20000000,2328743,24261569,16.495,1.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66787908,144056873
2442,4607,4607,tt2184339,The Purge,2013,"Horror, Thriller",85,"USA, France",English,James DeMonaco,Universal Pictures,3000000,64473115,89328627,16.495,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1670400637,118587880
2443,4867,4867,tt2975578,The Purge: Anarchy,2014,"Action, Horror, Sci-Fi",103,"USA, France",English,James DeMonaco,Universal Pictures,9000000,71962800,111928365,16.912,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1670400637,118587880
2444,5055,5055,tt4094724,The Purge: Election Year,2016,"Action, Horror, Sci-Fi",108,"USA, Japan","English, Russian, Afrikaans",James DeMonaco,Universal Pictures,10000000,79213375,118587880,17.689,1.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1670400637,118587880
2445,4685,4685,tt2345759,The Mummy,2017,"Action, Adventure, Fantasy",110,"USA, China, Japan","English, Egyptian (Ancient)",Alex Kurtzman,Universal Pictures,125000000,80227895,409231607,18.108,2.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,409231607
2446,4312,4312,tt1716777,People Like Us,2012,"Comedy, Drama",114,USA,"English, Spanish",Alex Kurtzman,DreamWorks,16000000,12434778,12558931,16.197,2.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,923075336,409231607
2447,4712,4712,tt2381991,The Huntsman: Winter's War,2016,"Action, Adventure, Drama",114,"USA, China",English,Cedric Nicolas-Troyan,Universal Pictures,115000000,48390190,164989338,17.689,1.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,164989338
2448,4803,4803,tt2709692,The Grinch,2018,"Animation, Family, Fantasy",85,"France, Japan, USA",English,"Yarrow Cheney, Scott Mosier",Universal Pictures,75000000,270620950,511595957,18.638,2.9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,511595957
2449,4804,4804,tt2709768,The Secret Life of Pets,2016,"Animation, Adventure, Comedy",87,"USA, France, Japan",English,"Chris Renaud, Yarrow Cheney",Universal Pictures,75000000,368384330,875457937,17.689,1.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,875457937
2450,4992,4992,tt3707106,By the Sea,2015,"Drama, Romance",122,"France, Malta, USA","English, French, Ukrainian",Angelina Jolie,Universal Pictures,10000000,538460,3334927,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,161459297
2451,4388,4388,tt1809398,Unbroken,2014,"Biography, Drama, Sport",137,USA,"English, Japanese, Italian",Angelina Jolie,3 Arts Entertainment,65000000,115637895,161459297,16.912,2.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,161459297,161459297
2452,4310,4310,tt1714209,In the Land of Blood and Honey,2011,"Drama, Romance, War",127,USA,"Bosnian, Serbian, Croatian, English",Angelina Jolie,GK Films,13000000,303877,1203699,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,903655259,161459297
2453,5040,5040,tt3960412,Popstar: Never Stop Never Stopping,2016,"Comedy, Music",87,"USA, China",English,"Akiva Schaffer, Jorma Taccone",Universal Pictures,20000000,9639125,9680029,17.689,1.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1670400637,9680029
2454,5140,5140,tt4649416,Almost Christmas,2016,"Comedy, Drama",111,"USA, China",English,David E. Talbert,Universal Pictures,17000000,42158780,42580920,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,42580920
2455,3693,3693,tt1171222,Baggage Claim,2013,"Comedy, Romance",96,USA,English,David E. Talbert,Fox Searchlight Pictures,8500000,21569509,22456509,16.495,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329398046,42580920
2456,5177,5177,tt4881806,Jurassic World: Fallen Kingdom,2018,"Action, Adventure, Sci-Fi",128,USA,"English, Russian",J.A. Bayona,Universal Pictures,170000000,417719760,1308467944,18.638,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1670400637,1308467944
2457,4947,4947,tt3416532,A Monster Calls,2016,"Animation, Drama, Fantasy",108,"UK, Spain, USA",English,J.A. Bayona,Participant,43000000,3740823,47309313,17.689,1.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,321752656,1308467944
2458,4241,4241,tt1649419,Lo imposible,2012,"Drama, History, Thriller",114,"Spain, USA","English, Thai, Swedish",J.A. Bayona,Mediaset EspaÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â±a,45000000,19019882,198087212,16.197,2.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,198087212,1308467944
2459,5196,5196,tt5052448,Get Out,2017,"Horror, Mystery, Thriller",104,"USA, Japan",English,Jordan Peele,Universal Pictures,4500000,176040665,255413717,18.108,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,255413717
2460,5332,5332,tt6857112,Us,2019,"Horror, Mystery, Thriller",116,USA,English,Jordan Peele,Monkeypaw Productions,20000000,175005930,255105930,19.073,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,255105930,255413717
2461,5202,5202,tt5113040,The Secret Life of Pets 2,2019,"Animation, Adventure, Comedy",86,"USA, France, Japan",English,"Chris Renaud, Jonathan del Val",Universal Pictures,80000000,158257265,429434163,19.073,2.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,429434163
