,year,duration,budget,usa_gross_income,worldwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income,Director_movies,Production_company_movies,avg Director revenue,avg Studio revenue,Classification
514,2010,118.0,95000000.0,88768303.0,226497209.0,15.599,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,978087613.0,11.0,58.0,88917055.72727273,55365142.27272727,1.0
515,1999,100.0,25000000.0,10115013.0,10115013.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,609016565.0,15240435.0,3.0,58.0,5080145.0,203005521.66666666,0.0
516,2009,88.0,75000000.0,219614612.0,443140005.0,15.209000000000001,-2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,443140005.0,7.0,58.0,63305715.0,87002366.42857143,1.0
517,1999,107.0,25000000.0,55474756.0,84565230.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,563749323.0,10.0,58.0,56374932.3,60901656.5,1.0
518,1999,148.0,92000000.0,39263420.0,113996937.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,368015934.0,8.0,58.0,46001991.75,76127070.625,0.0
519,2005,104.0,30000000.0,42071069.0,50451307.0,14.913,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,369884651.0,11.0,58.0,33625877.36363637,55365142.27272727,0.0
520,2010,112.0,30000000.0,32367005.0,102820008.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,454627263.0,9.0,58.0,50514140.333333336,67668507.22222222,1.0
521,1999,114.0,23000000.0,18670401.0,23631929.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,154906693.0,7.0,58.0,22129527.57142857,87002366.42857143,0.0
522,2006,117.0,35000000.0,7459300.0,42064105.0,15.338,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,630161890.0,18.0,58.0,35008993.88888889,33834253.61111111,0.0
523,2013,117.0,25000000.0,16973715.0,71009334.0,16.495,1.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,609016565.0,630161890.0,18.0,58.0,35008993.88888889,33834253.61111111,1.0
524,2007,92.0,60000000.0,217326974.0,361336633.0,15.626,1.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,361336633.0,5.0,58.0,72267326.6,121803313.0,1.0
525,2004,146.0,70000000.0,77911774.0,130293714.0,14.405999999999999,3.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,250849789.0,12.0,58.0,20904149.083333332,50751380.416666664,0.0
526,2011,99.0,21000000.0,52698535.0,72417394.0,15.841,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,77112176.0,4.0,58.0,19278044.0,152254141.25,1.0
527,2012,94.0,22000000.0,49008662.0,77112176.0,16.197,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,77112176.0,4.0,58.0,19278044.0,152254141.25,1.0
528,2002,124.0,50000000.0,52775765.0,119137784.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,609016565.0,266614059.0,4.0,58.0,66653514.75,152254141.25,1.0
529,2009,89.0,30000000.0,58715510.0,115154152.0,15.209000000000001,-2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,144877632.0,5.0,58.0,28975526.4,121803313.0,1.0
530,2008,111.0,30000000.0,76808654.0,160259319.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,317375031.0,5.0,58.0,63475006.2,121803313.0,1.0
531,2002,81.0,13000000.0,46566212.0,97837138.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,609016565.0,336567531.0,17.0,58.0,19798090.05882353,35824503.823529415,1.0
532,2012,127.0,120000000.0,124987023.0,609016565.0,16.197,2.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,609016565.0,13.0,58.0,46847428.07692308,46847428.07692308,1.0
533,2010,113.0,155000000.0,104386950.0,415686217.0,15.599,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,415686217.0,7.0,58.0,59383745.28571428,87002366.42857143,1.0
534,2015,93.0,35000000.0,47425125.0,95437994.0,17.404,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,609016565.0,140175006.0,3.0,58.0,46725002.0,203005521.66666666,1.0
535,2016,105.0,40000000.0,14904426.0,29918745.0,17.689,1.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,169871719.0,3.0,58.0,56623906.333333336,203005521.66666666,0.0
536,2006,109.0,35000000.0,124740460.0,326551094.0,15.338,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,326551094.0,5.0,58.0,65310218.8,121803313.0,1.0
537,2008,115.0,60000000.0,143153751.0,255743093.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,326551094.0,5.0,58.0,65310218.8,121803313.0,1.0
538,2011,100.0,41000000.0,7204138.0,7448385.0,15.841,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,326551094.0,5.0,58.0,65310218.8,121803313.0,0.0
539,2015,124.0,60000000.0,56451232.0,101134059.0,17.404,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,251171807.0,8.0,58.0,31396475.875,76127070.625,0.0
540,2003,101.0,35000000.0,20305251.0,39468111.0,13.879000000000001,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,622674139.0,6.0,58.0,103779023.16666667,101502760.83333333,0.0
541,2011,120.0,38000000.0,58709717.0,117094902.0,15.841,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,865011746.0,7.0,58.0,123573106.57142857,87002366.42857143,1.0
542,2011,87.0,75000000.0,133110742.0,342695435.0,15.841,1.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,752600867.0,6.0,58.0,125433477.83333333,101502760.83333333,1.0
543,2002,118.0,20000000.0,56399184.0,57588485.0,13.493,1.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,57588485.0,3.0,58.0,19196161.666666668,203005521.66666666,1.0
544,2001,98.0,38000000.0,22771646.0,24516772.0,13.262,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,189833357.0,4.0,58.0,47458339.25,152254141.25,0.0
545,1999,82.0,35000000.0,31770414.0,56870414.0,12.610999999999999,4.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,56870414.0,4.0,58.0,14217603.5,152254141.25,0.0
546,2015,92.0,90000000.0,85886987.0,234798636.0,17.404,2.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,234798636.0,3.0,58.0,78266212.0,203005521.66666666,1.0
547,1998,170.0,52000000.0,36400491.0,98126565.0,12.038,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,609016565.0,98126565.0,3.0,58.0,32708855.0,203005521.66666666,0.0
548,2001,97.0,23000000.0,27343067.0,38689940.0,13.262,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,38689940.0,4.0,58.0,9672485.0,152254141.25,0.0
549,2004,91.0,12000000.0,16703799.0,16930762.0,14.405999999999999,3.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,16930762.0,4.0,58.0,4232690.5,152254141.25,0.0
550,1997,115.0,7500000.0,43700855.0,43700855.0,11.522,4.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,82343495.0,6.0,58.0,13723915.833333334,101502760.83333333,1.0
551,2000,129.0,32000000.0,48818921.0,82343495.0,13.130999999999998,4.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,82343495.0,6.0,58.0,13723915.833333334,101502760.83333333,1.0
552,2015,123.0,34000000.0,37446117.0,62944815.0,17.404,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,82343495.0,6.0,58.0,13723915.833333334,101502760.83333333,0.0
553,2018,133.0,23000000.0,29719483.0,34934009.0,18.637999999999998,2.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,82343495.0,6.0,58.0,13723915.833333334,101502760.83333333,0.0
554,2013,106.0,90000000.0,68559554.0,199850315.0,16.495,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,199850315.0,3.0,58.0,66616771.666666664,203005521.66666666,1.0
555,2000,96.0,15000000.0,10522168.0,10873148.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,10873148.0,1.0,58.0,10873148.0,609016565.0,0.0
556,2006,104.0,12000000.0,18597342.0,22978953.0,15.338,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,27293743.0,2.0,58.0,13646871.5,304508282.5,0.0
557,2010,103.0,15000000.0,26167002.0,27293743.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,27293743.0,2.0,58.0,13646871.5,304508282.5,0.0
558,2006,95.0,15000000.0,21000147.0,21893591.0,15.338,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,21893591.0,2.0,58.0,10946795.5,304508282.5,0.0
559,2006,104.0,100000000.0,75030163.0,249488115.0,15.338,2.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,249488115.0,1.0,58.0,249488115.0,609016565.0,1.0
560,2013,131.0,19000000.0,21488481.0,76586316.0,16.495,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,609016565.0,76586316.0,1.0,58.0,76586316.0,609016565.0,1.0
561,2009,99.0,15000000.0,33862903.0,40105542.0,15.209000000000001,-2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,40105542.0,1.0,58.0,40105542.0,609016565.0,1.0
562,2011,109.0,20000000.0,23186769.0,39667665.0,15.841,1.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,92283851.0,2.0,58.0,46141925.5,304508282.5,0.0
563,2019,109.0,20000000.0,26395642.0,33766787.0,19.073,2.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,33766787.0,1.0,58.0,33766787.0,609016565.0,0.0
564,2012,116.0,20000000.0,6002756.0,6633207.0,16.197,2.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,609016565.0,6633207.0,1.0,58.0,6633207.0,609016565.0,0.0
565,2014,126.0,12000000.0,124872350.0,307166834.0,16.912,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,307166834.0,1.0,58.0,307166834.0,609016565.0,1.0
566,2015,109.0,12000000.0,32000304.0,85512300.0,17.404,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,85512300.0,2.0,58.0,42756150.0,304508282.5,1.0
567,2016,127.0,25000000.0,169607287.0,235956898.0,17.689,1.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,235956898.0,2.0,58.0,117978449.0,304508282.5,1.0
568,2018,110.0,17000000.0,40826341.0,66316289.0,18.637999999999998,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,609016565.0,105648706.0,3.0,58.0,35216235.333333336,203005521.66666666,1.0
569,2019,116.0,14000000.0,40713082.0,50444358.0,19.073,2.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609016565.0,50444358.0,1.0,58.0,50444358.0,609016565.0,1.0
570,2007,122.0,55000000.0,53606916.0,70016220.0,15.626,1.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,619021436.0,10.0,52.0,61902143.6,69439472.4,0.0
571,2011,113.0,90000000.0,21295021.0,48795021.0,15.841,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,107362708.0,4.0,52.0,26840677.0,173598681.0,0.0
572,2008,129.0,25100000.0,25534493.0,29506464.0,15.605,-0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,205405498.0,13.0,52.0,15800422.923076924,53414978.76923077,0.0
573,2012,103.0,100000000.0,85028192.0,314975955.0,16.197,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,314975955.0,7.0,52.0,44996565.0,99199246.28571428,1.0
574,2011,106.0,35000000.0,28087155.0,82087155.0,15.841,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,236350661.0,8.0,52.0,29543832.625,86799340.5,1.0
575,2010,100.0,75000000.0,47059963.0,98159963.0,15.599,2.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,321682600.0,7.0,52.0,45954657.14285714,99199246.28571428,0.0
576,2009,95.0,50000000.0,20534907.0,40828540.0,15.209000000000001,-2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,694394724.0,132563930.0,4.0,52.0,33140982.5,173598681.0,0.0
577,2009,96.0,20000000.0,13684249.0,34561792.0,15.209000000000001,-2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,132563930.0,4.0,52.0,33140982.5,173598681.0,0.0
578,2012,142.0,78000000.0,408010692.0,694394724.0,16.197,2.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,694394724.0,694394724.0,5.0,52.0,138878944.8,138878944.8,1.0
579,2012,110.0,40000000.0,41152203.0,84384002.0,16.197,2.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,121500821.0,5.0,52.0,24300164.2,138878944.8,1.0
580,2011,140.0,25000000.0,13657115.0,23057115.0,15.841,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,694394724.0,155160045.0,6.0,52.0,25860007.5,115732454.0,0.0
581,2012,130.0,10000000.0,21590086.0,32613173.0,16.197,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,32613173.0,4.0,52.0,8153293.25,173598681.0,1.0
582,2008,101.0,20000000.0,19219250.0,41622502.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,71518503.0,6.0,52.0,11919750.5,115732454.0,1.0
583,2008,92.0,50000000.0,42754105.0,113244290.0,15.605,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,274470394.0,3.0,52.0,91490131.33333333,231464908.0,1.0
584,2008,87.0,20000000.0,14190901.0,34816824.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,86865564.0,4.0,52.0,21716391.0,173598681.0,0.0
585,2011,118.0,40000000.0,58009200.0,75009200.0,15.841,1.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,75009200.0,3.0,52.0,25003066.666666668,231464908.0,0.0
586,2009,101.0,15000000.0,51545952.0,100734718.0,15.209000000000001,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,100734718.0,3.0,52.0,33578239.333333336,231464908.0,1.0
587,2007,94.0,10200000.0,17609452.0,35619521.0,15.626,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,131457147.0,7.0,52.0,18779592.42857143,99199246.28571428,1.0
588,2010,121.0,20000000.0,60095852.0,60673972.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,74827344.0,15.0,52.0,4988489.6,46292981.6,1.0
589,2010,133.0,21000000.0,37729698.0,37747016.0,15.599,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,74827344.0,15.0,52.0,4988489.6,46292981.6,0.0
590,2014,111.0,8000000.0,15973881.0,16337881.0,16.912,2.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,74827344.0,15.0,52.0,4988489.6,46292981.6,1.0
591,2015,121.0,30000000.0,46889293.0,84872444.0,17.404,2.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,260512487.0,4.0,52.0,65128121.75,173598681.0,1.0
592,2013,92.0,20000000.0,34341945.0,47241945.0,16.495,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,80205382.0,2.0,52.0,40102691.0,347197362.0,1.0
593,2014,122.0,15000000.0,17237855.0,36233517.0,16.912,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,67876281.0,2.0,52.0,33938140.5,347197362.0,1.0
594,2017,113.0,20000000.0,132422809.0,305937718.0,18.108,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,305937718.0,2.0,52.0,152968859.0,347197362.0,1.0
595,2008,115.0,15000000.0,266967.0,287567.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,694394724.0,288885818.0,6.0,52.0,48147636.333333336,115732454.0,0.0
596,2014,126.0,90000000.0,39322544.0,214657577.0,16.912,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,214657577.0,2.0,52.0,107328788.5,347197362.0,1.0
597,2006,75.0,47000000.0,15589393.0,38085778.0,15.338,2.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,38085778.0,1.0,52.0,38085778.0,694394724.0,0.0
598,2007,120.0,12000000.0,214307.0,1465077.0,15.626,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,694394724.0,1465077.0,1.0,52.0,1465077.0,694394724.0,0.0
599,2008,98.0,12000000.0,31418697.0,56964642.0,15.605,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,56964642.0,1.0,52.0,56964642.0,694394724.0,1.0
600,2006,103.0,12000000.0,28444855.0,38368909.0,15.338,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,38368909.0,1.0,52.0,38368909.0,694394724.0,1.0
601,2009,98.0,20000000.0,30101577.0,51417188.0,15.209000000000001,-2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,102952888.0,3.0,52.0,34317629.333333336,231464908.0,1.0
602,2008,103.0,35000000.0,8050977.0,10103323.0,15.605,-0.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694394724.0,10103323.0,1.0,52.0,10103323.0,694394724.0,0.0
603,2007,96.0,25000000.0,35017297.0,59192128.0,15.626,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,694394724.0,59192128.0,1.0,52.0,59192128.0,694394724.0,1.0
