imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt1257562,Hadewijch,2009,2012-02-17,Drama,105,France,"French, Arabic",Bruno Dumont,Bruno Dumont,3B Productions,"Julie Sokolowski, Karl Sarafidis, Yassine Salime, David Dewaele, Brigitte Mayeux-Clerget, Michelle Ardenne, Sabrina LechĂŞne, Marie Castelain, Luc-FranĂ§ois Bouyssonie",The aspirant nun CĂ©line van Hadewijch is invited to leave the convent where she studies and she returns to the house of her parents in Paris. CĂ©line meets her outcast Muslim teenage friend ...,6.7,1673,4600000,5006,62468,12.0,50.0
tt1258972,The Man with the Iron Fists,2012,2012-12-07,Action,95,"USA, Hong Kong","English, Mandarin",RZA,"RZA, RZA",Arcade Pictures,"RZA, Rick Yune, Russell Crowe, Lucy Liu, Dave Bautista, Jamie Chung, Cung Le, Byron Mann, Daniel Wu, Zhu Zhu, Chia-Hui Liu, Andrew Ng, Kuan Tai Chen, Yoyao Hsueh, Telly Liu","On the hunt for a fabled treasure of gold, a band of warriors, assassins, and a rogue British soldier descend upon a village in feudal China, where a humble blacksmith looks to defend himself and his fellow villagers.",5.4,58840,15000000,15634090,19721245,239.0,216.0
tt1259521,The Cabin in the Woods,2011,2012-04-13,Horror,95,USA,"English, Japanese",Drew Goddard,"Joss Whedon, Drew Goddard",Lionsgate,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz, Jesse Williams, Richard Jenkins, Bradley Whitford, Brian White, Amy Acker, Tim DeZarn, Tom Lenk, Dan Payne, Jodelle Ferland, Dan Shea, Maya Massar","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",7.0,347769,30000000,42073277,94348403,1116.0,669.0
tt1259528,Den of Thieves,2018,2018-02-02,"Action, Crime, Drama",140,USA,"Spanish, English, Polynesian",Christian Gudegast,"Christian Gudegast, Christian Gudegast",Atmosphere Entertainment MM,"Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent, Meadow Williams, Maurice Compte, Brian Van Holt, Evan Jones, Mo McRae, Kaiwi Lyman, Dawn Olivieri, Eric Braeden, Jordan Bridges, Lewis Tan, Cooper Andrews",An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,7.0,75546,30000000,44947622,80509622,423.0,176.0
tt1259571,The Twilight Saga: New Moon,2009,2009-11-20,"Adventure, Drama, Fantasy",130,USA,"English, Italian",Chris Weitz,"Melissa Rosenberg, Stephenie Meyer",Temple Hill Entertainment,"Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke, Anna Kendrick, Michael Welch, Justin Chon, Christian Serratos, Taylor Lautner, Ashley Greene, Jackson Rathbone, Russell Roberts, Cam Gigandet, Michael Sheen, Jamie Campbell Bower","Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.",4.7,252668,50000000,297816253,711020081,938.0,297.0
tt1261945,Sex and the City 2,2010,2010-05-28,"Comedy, Drama, Romance",146,USA,"English, Arabic",Michael Patrick King,"Michael Patrick King, Candace Bushnell",New Line Cinema,"Sarah Jessica Parker, Kristin Davis, Cynthia Nixon, Kim Cattrall, Minglie Chen, Chris Noth, David Eigenberg, Evan Handler, Alexandra Fong, Parker Fong, Mario Cantone, Willie Garson, Noah Mills, Liza Minnelli, Billy Stritch","While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",4.5,70574,100000000,95347692,288347692,318.0,220.0
tt1262416,Scream 4,2011,2011-04-15,"Horror, Mystery",111,USA,English,Wes Craven,Kevin Williamson,Dimension Films,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech, Dane Farwell, Anna Paquin, Kristen Bell, Aimee Teegarden, Britt Robertson, Neve Campbell, Alison Brie, David Arquette, Courteney Cox, Hayden Panettiere, Emma Roberts, Marielle Jaffe","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",6.1,121119,40000000,38180928,97231420,544.0,428.0
tt1262941,Pickin' & Grinnin',2010,2010-04-17,Comedy,108,USA,English,Jon Gries,"Johnny Dowers, Garret Mathany",Port Magee Pictures,"Johnny Dowers, Garret Mathany, David E. Lane, Nicole Andrews, Robert Baker, Vicki Barbolak, Micol Bartolucci, Frances Bay, Angelo Bellomo, Melanie Bellomo, Ernesto Benavidas, W. Earl Brown, Michael Buechler, Rachelle Cherie, Michael Chinn","Johnny and Milo love music Ă�Â˘Ă‚EURĂ‚"" just not the corn dog jingles they've resorted to performing to make ends meet. Facing failure, they decide to travel cross-country for a last chance at success.",6.4,120,1500000,4000,4000,15.0,
tt1263670,Crazy Heart,2009,2010-02-19,"Drama, Music, Romance",112,USA,"English, Spanish",Scott Cooper,"Scott Cooper, Thomas Cobb",Fox Searchlight Pictures,"Jeff Bridges, James Keane, Anna Felix, Paul Herman, Tom Bower, Ryan Bingham, Beth Grant, Rick Dial, Maggie Gyllenhaal, Debrianna Mansini, Jerry Handy, Jack Nation, Ryil Adamson, J. Michael Oliva, David Manzanares",A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,7.2,80653,7000000,39464306,47405566,243.0,277.0
tt1265990,The Roommate,2011,2011-04-08,"Drama, Thriller",91,USA,English,Christian E. Christiansen,Sonny Mallhi,Screen Gems,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka, Danneel Ackles, Frances Fisher, Tomas Arana, Billy Zane, Nina Dobrev, Matt Lanter, Kat Graham, Johannes Raassina, Cameron Fisher Brousseau, Evan Michael Brown, Alex Meraz","When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her.",4.8,33848,16000000,37300000,40492652,128.0,138.0
tt1267297,Hercules,2014,2014-07-25,"Action, Adventure, Fantasy",98,"USA, Hungary",English,Brett Ratner,"Ryan J. Condal, Evan Spiliotopoulos",Paramount Pictures,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell, Aksel Hennie, Ingrid BolsĂ¸ Berdal, Reece Ritchie, Joseph Fiennes, Tobias Santelmann, Peter Mullan, Rebecca Ferguson, Isaac Andrews, Joe Anderson, Stephen Peacocke, Nicholas Moss","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",6.0,139301,100000000,72688614,244819862,288.0,258.0
tt1268799,A Very Harold & Kumar 3D Christmas,2011,2011-12-09,"Adventure, Comedy",90,USA,English,Todd Strauss-Schulson,"Jon Hurwitz, Hayden Schlossberg",New Line Cinema,"Patton Oswalt, Isabella Gielniak, Kal Penn, Austin Bickel, Inga R. Wilson, John Cho, Bobby Lee, Thomas Lennon, Amir Blumenfeld, Paula GarcĂ©s, Danny Trejo, Marvin Cruz, Allyson Lengers, Gabriel Anderson, Eric Kissack","Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.",6.3,62890,19000000,35061031,35387212,100.0,166.0
tt1268962,Drool,2009,2009-01-16,Comedy,85,USA,English,Nancy Kissam,Nancy Kissam,Upload Films,"Laura Harring, Jill Marie Jones, Oded Fehr, Ashley Duggan Smith, Christopher Newhouse, Rebecca Newman, Dalton Alfortish, Ruthie Austin, James DuMont, Kerrell Antonio, Garrett Allain","An abused wife's plan to escape her husband goes awry when she accidentally kills him, causing her to split on a cross-country drive with her best friend and his corpse in tow.",5.7,733,1000000,1403,1403,4.0,9.0
tt1270262,The Devil's Double,2011,2011-08-12,"Biography, Drama, Thriller",109,"Belgium, Netherlands",English,Lee Tamahori,"Michael Thomas, Latif Yahia",Corsan,"Dominic Cooper, Ludivine Sagnier, Raad Rawi, Philip Quast, Mimoun OaĂŻssa, Khalid Laith, Dar Salim, Nasser Memarzia, Mem Ferda, Pano Masti, Akin Gazi, Stewart Scudamore, Amrita Acharia, Elektra Anastasi, Amber Rose Revah",A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.,7.1,58780,19100000,1361512,5728213,139.0,167.0
tt1270286,To Save a Life,2009,2010-11-11,Drama,120,USA,English,Brian Baugh,"Brian Baugh, Jim Britts",New Song Pictures,"Randy Wayne, Deja Kreutzberg, Joshua Weigel, Steven Crowder, D. David Morin, Sean Michael Afable, Bubba Lewis, Robert Bailey Jr., Kimberly Daugherty, Arjay Smith, Orin Mozon, Lamont Thompson, Trinity Scott Brown, Janora McDuffie, Laura Black","After a childhood friend's death, Jake Taylor, an all-star athlete must change his life - and sacrifice his dreams to save the lives of others.",6.9,5265,500000,3777210,3824868,59.0,21.0
tt1270761,Don't Be Afraid of the Dark,2010,2011-10-07,"Fantasy, Horror, Thriller",99,"USA, Australia, Mexico",English,Troy Nixey,"Guillermo del Toro, Matthew Robbins",Miramax,"Bruce Gleeson, Eddie Ritchard, Garry McDonald, Bailee Madison, Carolyn Shakespeare-Allen, Katie Holmes, Guy Pearce, Jack Thompson, Julia Blake, David Tocci, Lance Drisdale, Nicholas Bell, Libby Gott, James Mackay, Emilia Burns",A young girl sent to live with her father and his new girlfriend believes that she has released creatures from a sealed ash pit in the basement of her new home.,5.6,45102,25000000,24046682,36993168,264.0,304.0
tt1270797,Venom,2018,2018-10-03,"Action, Sci-Fi, Thriller",112,"China, USA","English, Mandarin, Malay",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Avi Arad Productions,"Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze, Reid Scott, Jenny Slate, Melora Walters, Woody Harrelson, Peggy Lu, Malcolm C. Murray, Sope Aluko, Wayne PĂ©re, Michelle Lee, Kurt Yue, Chris O'Hara","A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",6.7,312437,100000000,213515506,856085151,3511.0,388.0
tt1270798,X: First Class,2011,2011-06-01,"Action, Adventure, Sci-Fi",131,"USA, UK","English, German, French, Spanish, Russian",Matthew Vaughn,"Ashley Miller, Zack Stentz",Twentieth Century Fox,"James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner, Kevin Bacon, Rose Byrne, Jennifer Lawrence, Beth Goddard, Morgan Lily, Oliver Platt, Ă�lex GonzĂˇlez, Jason Flemyng, ZoĂ« Kravitz, January Jones, Nicholas Hoult","In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",7.7,620398,160000000,146408305,352616690,744.0,521.0
tt1270835,Hatchet II,2010,2010-11-01,"Action, Comedy, Horror",85,USA,English,Adam Green,Adam Green,ArieScope Pictures,"Danielle Harris, Tony Todd, Kane Hodder, Parry Shen, Tom Holland, R.A. Mihailoff, AJ Bowen, Alexis Kendra, Ed Ackerman, David Foy, Colton Dunn, Rick McCallum, John Carl Buechler, Kathryn Fiore, Erika Hamilton","Marybeth escapes the clutches of the bayou-butcher Victor Crowley and returns to the swamp with an army of hunters and gunmen, determined to end Crowley's reign of horror once and for all.",5.5,11652,800000,52604,156190,71.0,138.0
tt1272051,Belka i Strelka. Zvyozdnye sobaki,2010,2010-03-18,"Animation, Adventure, Comedy",85,Russia,Russian,"Inna Evlannikova, Svyatoslav Ushakov","John Chua, Alexander Talal",Centre of National Film (CNF),"Anna Bolshova, Elena Yakovleva, Evgeniy Mironov, Sergey Garmash, Aleksandr Bashirov, Vladimir Dovzhik, Ruslan Kuleshov, Roman Kavashnin, Kirill Sergeev, Boris Smelyanets, Grigoriy Vats, Anastasia Ushakova, Sergey Yushkevich, Nina Shmelkova, Nikolay Smorchkov",Schoolbooks say that Belka and Strelka were first space dogs. But the dogs say that people dissemble a lot.,5.1,1125,25000000,14408,8338017,8.0,20.0
tt1272878,2 Guns,2013,2013-08-16,"Action, Comedy, Thriller",109,USA,"English, Spanish",Baltasar KormĂˇkur,"Blake Masters, Steven Grant",Universal Pictures,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos, Bill Paxton, Robert John Burke, James Marsden, Greg Sproles, Fred Ward, Patrick Fischler, Derek Solorsano, Edgar Arreola, Kyle Clements, Christopher Matthew Cook, Tim Bell","Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.",6.7,185092,61000000,75612460,131940411,199.0,274.0
tt1273219,The Last Film Festival,2016,2016-09-16,Comedy,90,USA,English,Linda Yellen,"Linda Yellen, Michael Leeds",,"Dennis Hopper, Chris Kattan, Jacqueline Bisset, Donnell Rawlings, Leelee Sobieski, JoBeth Williams, Erin Marie Adams, Aurora Barnes, Brian Berrebbi, Katrina Bowden, Jeffrey Bruce, Clay Cartland, Joseph Cross, Chris Dawson, Jenn DeFelice","There are 4,000 film festivals around the world. Where would you go if your film was turned down by 3,999 of them?. What happens when an obscure film festival is the last hope for a failing...",3.7,231,650000,3558,3558,6.0,2.0
tt1273221,London Fields,2018,2018-10-26,"Crime, Mystery, Thriller",118,"UK, USA",English,Mathew Cullen,"Roberta Hanley, Martin Amis",Muse Productions,"Amber Heard, Cara Delevingne, Billy Bob Thornton, Theo James, Jason Isaacs, Gemma Chan, Jaimie Alexander, Jim Sturgess, Lily Cole, Alexandra Evans, Henry Garrett, Michael Shaeffer, Jennifer Missoni, Asheq Akhtar, Chris Wilson",Clairvoyant femme fatale Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men: one of whom she knows will be her murderer.,4.3,3919,8000000,252676,487420,63.0,27.0
tt1273678,The Spy Next Door,2010,2010-03-19,"Action, Comedy, Family",94,USA,"English, Chinese, Russian",Brian Levant,"Jonathan Bernstein, James Greer",Relativity Media,"Jackie Chan, Amber Valletta, Madeline Carroll, Will Shadley, Alina Foley, MagnĂşs Scheving, Billy Ray Cyrus, George Lopez, Katherine Boecher, Mia Stallard, Maverick McWilliams, Quinn Mason, Margaret Murphy, Esodie Geiger, Arron Shiver","Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.",5.4,37601,28000000,24307086,66166000,81.0,101.0
tt1274300,The Tempest,2010,2011-03-04,"Comedy, Drama, Fantasy",110,USA,English,Julie Taymor,"Julie Taymor, William Shakespeare",Miramax,"Felicity Jones, Jude Akuwudike, Reeve Carney, David Strathairn, Tom Conti, Alan Cumming, Chris Cooper, Helen Mirren, Ben Whishaw, Djimon Hounsou, Russell Brand, Alfred Molina, David Scott Klein, Bryan Webster","Shakespeare's epic play is translated from page to screen, with the gender of the main character, Prospero, changed from male to female.",5.3,7160,20000000,277943,346594,47.0,90.0
tt1276104,Looper,2012,2012-09-28,"Action, Crime, Drama",113,"USA, China","English, French",Rian Johnson,Rian Johnson,Endgame Entertainment,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano, Noah Segan, Piper Perabo, Jeff Daniels, Pierce Gagnon, Qing Xu, Tracie Thoms, Frank Brennan, Garret Dillahunt, Nick Gomez, Marcus Hester, Jon Eyez","In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",7.4,508932,30000000,66486205,176506819,734.0,608.0
tt1276105,Saint John of Las Vegas,2009,2009-06-10,"Comedy, Drama",85,USA,English,Hue Rhodes,Hue Rhodes,Circle of Confusion,"Steve Buscemi, Romany Malco, Sarah Silverman, Peter Dinklage, Jesse Garcia, John Cho, Tim Blake Nelson, Matthew McDuffie, Emmanuelle Chriqui, Ben Zeller, Aviva Baumann, Shawn Prince, Danny Trejo, Stephen Eiland, Josh Berry",An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,5.7,2731,3800000,102645,111731,12.0,39.0
tt1277953,Madagascar 3: Europe's Most Wanted,2012,2012-10-19,"Animation, Adventure, Comedy",93,USA,"English, Spanish","Eric Darnell, Tom McGrath","Eric Darnell, Noah Baumbach",DreamWorks Animation,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Tom McGrath, Frances McDormand, Jessica Chastain, Bryan Cranston, Martin Short, Chris Miller, Christopher Knights, Conrad Vernon","The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer.",6.8,151280,145000000,216391482,746921274,173.0,213.0
tt1278340,DĂ¸d snĂ¸,2009,2009-01-09,"Comedy, Horror",90,Norway,Norwegian,Tommy Wirkola,"Tommy Wirkola, Stig Frode Henriksen",Euforia Film,"Vegar Hoel, Stig Frode Henriksen, Charlotte Frogner, Lasse Valdal, Evy Kasseth RĂ¸sten, Jeppe Beck Laursen, Jenny Skavlan, Ane Dahl Torp, BjĂ¸rn Sundquist, Ă�rjan Gamst","A ski vacation turns horrific for a group of medical students, as they find themselves confronted by an unimaginable menace: Nazi zombies.",6.3,61720,800000,46742,2166797,209.0,242.0
tt1279935,Date Night,2010,2010-04-21,"Comedy, Crime, Romance",88,USA,"English, Hebrew",Shawn Levy,Josh Klausner,Twentieth Century Fox,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson, Jimmi Simpson, Common, William Fichtner, Leighton Meester, J.B. Smoove, Kristen Wiig, Mark Ruffalo, James Franco, Mila Kunis, Bill Burr, Jonathan Morgan Heit","In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",6.3,146596,55000000,98711404,152263880,233.0,257.0
tt1280725,Wedding Palace,2013,2013-09-27,"Comedy, Romance",98,USA,"English, Korean",Christine Yoo,"Derek Draper, Robert Gardner",GoGoGo Entertainment,"Brian Tee, Hye-jeong Kang, Bobby Lee, Jean Yoon, Angela Oh, Joy Osmanski, Margaret Cho, June Kyoto Lu, Peter Kim, Steve Park, Charles Kim, Nancy J. Lee, Kelvin Han Yee, Simon Rhee, Armando Alarcon","After being abandoned at the altar, Jason courts the girl of his dreams in cyberspace. When she arrives in LA for their wedding, she turns out to be completely different than expected.",5.6,175,1000000,19908,27183,6.0,7.0
tt1282046,Fort McCoy,2011,2014-08-15,"Drama, History, War",100,USA,English,"Kate Connor, Michael Worth",Kate Connor,Marzipan Entertainment,"Eric Stoltz, Kate Connor, Lyndsy Fonseca, Andy Hirsch, Camryn Manheim, Seymour Cassel, Brendan Fehr, Gara Lonning, Johnny Pacar, Matthew Lawrence, Mark Metcalf, Marty Backstrand, Margot Farley, Rene Heger, Mara Connor",A drama based on a true story when the Stirn family lived next to a Nazi POW camp in Wisconsin during W.W.II.,6.0,322,3000000,78948,78948,11.0,8.0
tt1282140,Easy A,2010,2010-10-22,"Comedy, Drama, Romance",92,USA,English,Will Gluck,Bert V. Royal,Screen Gems,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd, Thomas Haden Church, Patricia Clarkson, Cam Gigandet, Lisa Kudrow, Malcolm McDowell, Aly Michalka, Stanley Tucci, Fred Armisen, Juliette Goglia, Jake Sandvig, Morgan Rusler",A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,7.1,337136,8000000,58401464,74952305,322.0,269.0
tt1284575,Bad Teacher,2011,2011-06-17,"Comedy, Romance",92,USA,English,Jake Kasdan,"Gene Stupnitsky, Lee Eisenberg",Columbia Pictures,"Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake, Phyllis Smith, John Michael Higgins, Dave Allen, Jillian Armenante, Matthew J. Evans, Kaitlyn Dever, Kathryn Newton, Igal Ben Yair, Aja Bair, Andra Nechita, Noah Munck","A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancĂ© dumps her.",5.6,184224,20000000,100292856,216197492,311.0,290.0
tt1285009,The Strangers: Prey at Night,2018,2018-05-04,Horror,85,"UK, USA",English,Johannes Roberts,"Bryan Bertino, Ben Ketai",Aviron Pictures,"Christina Hendricks, Martin Henderson, Bailee Madison, Lewis Pullman, Damian Maffei, Emma Bellomy, Lea Enslin, Mary Louise Casanta, Ken Strunk, Rachel Kuhn, Leah Roberts, Preston Sadleir, Gabriel A. Byrne",A family of four staying at a secluded mobile home park for the night are stalked and then hunted by three masked psychopaths.,5.2,23566,5000000,24586708,31039126,487.0,182.0
tt1285016,The Social Network,2010,2010-10-15,"Biography, Drama",120,USA,"English, French",David Fincher,"Aaron Sorkin, Ben Mezrich",Columbia Pictures,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Andrew Garfield, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope",As Harvard student,7.7,579926,40000000,96962694,224920315,792.0,577.0
tt1285241,Don 2,2011,2011-12-23,"Action, Crime, Thriller",148,"India, Germany","Hindi, English, German",Farhan Akhtar,"Farhan Akhtar, Farhan Akhtar",Excel Entertainment,"Shah Rukh Khan, Priyanka Chopra, Boman Irani, Lara Dutta, Kunal Kapoor, Om Puri, Nawab Shah, Alyy Khan, Sahil Shroff, Florian Lukas, Leonard Benhaus, Hrithik Roshan, Andreas Adam, Marco Ammer, GĂĽnter Barton","An international criminal turns himself in and escapes with an old rival from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.",7.1,47131,16700000,3680306,6913518,199.0,56.0
tt1285309,The Joneses,2009,2010-04-23,Drama,96,USA,English,Derrick Borte,"Randy T. Dinzler, Derrick Borte",Echo Lake Entertainment,"David Duchovny, Demi Moore, Amber Heard, Benjamin Hollingsworth, Gary Cole, Glenne Headly, Lauren Hutton, Chris Williams, Christine Evangelista, Robert Pralgo, Tiffany Morgan, Joe Narciso, Ric Reitz, L. Warren Young, Hayes Mercure","A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",6.5,37228,10000000,1475746,7034834,88.0,144.0
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,2010-08-04,"Action, Comedy, Family",82,"USA, Australia",English,Brad Peyton,"Ron J. Friedman, Steve Bencich",CD2 Films,"James Marsden, Nick Nolte, Christina Applegate, Katt Williams, Bette Midler, Neil Patrick Harris, Sean Hayes, Wallace Shawn, Roger Moore, Joe Pantoliano, Michael Clarke Duncan, Chris O'Donnell, Jack McBrayer, Fred Armisen, Kiernan Shipka",The on-going war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,4.3,12945,85000000,43585753,112483764,64.0,92.0
tt1288558,Evil Dead,2013,2013-04-18,"Fantasy, Horror, Thriller",91,USA,"English, Welsh",Fede Alvarez,"Fede Alvarez, Rodo Sayagues",TriStar Pictures,"Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas, Elizabeth Blackmore, Phoenix Connolly, Jim McLarty, Sian Davis, Stephen Butterworth, Karl Willetts, Randal Wilson, Rupert Degas, Bob Dorian, Ellen Sandweiss, Inca","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",6.5,149153,17000000,54239856,97542952,861.0,562.0
tt1289401,Ghostbusters,2016,2016-07-11,"Action, Comedy, Fantasy",116,"USA, Australia",English,Paul Feig,"Katie Dippold, Paul Feig",Columbia Pictures,"Zach Woods, Kristen Wiig, Ed Begley Jr., Charles Dance, John Milhiser, Ben Harris, Melissa McCarthy, Karan Soni, Kate McKinnon, Bess Rous, Steve Higgins, Leslie Jones, Neil Casey, Dave Allen, Katie Dippold","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",5.2,192011,144000000,128350574,229147509,2095.0,683.0
tt1289406,Harry Brown,2009,2009-11-11,"Action, Crime, Drama",103,UK,English,Daniel Barber,Gary Young,Marv Films,"Michael Caine, Emily Mortimer, Charlie Creed-Miles, David Bradley, Iain Glen, Sean Harris, Plan B, Jack O'Connell, Jamie Downey, Lee Oakes, Joseph Gilgun, Liam Cunningham, Marva Alexander, Liz Daniels, Marvin Campbell",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,7.2,81571,7300000,1818681,10329747,247.0,222.0
tt1289419,N-Secure,2010,2010-10-15,"Crime, Drama, Thriller",105,USA,English,David M. Matthews,Julius Lewis,N-Secure Films,"Cordell Moore, Essence Atkins, Denise Boutte, Tempestt Bledsoe, Lamman Rucker, Toni Trucks, Rick Ravanello, Thomas Miles, Caryn Ward, Elise Neal, Steve Conn, BernNadette Stanis, Sabrina Tiller, Michael Higgenbottom, T.J. Cates","N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem, and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of ...",3.4,591,1600000,2595644,2595644,14.0,4.0
tt1291150,Teenage Mutant Ninja Turtles,2014,2014-10-17,"Action, Adventure, Comedy",101,USA,"English, Japanese",Jonathan Liebesman,"Josh Appelbaum, AndrĂ© Nemec",Paramount Pictures,"Megan Fox, Will Arnett, William Fichtner, Alan Ritchson, Noel Fisher, Pete Ploszek, Johnny Knoxville, Jeremy Howard, Danny Woodburn, Tony Shalhoub, Tohoru Masamune, Whoopi Goldberg, Minae Noji, Abby Elliott, Madison Mason","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",5.8,194270,125000000,191204754,485004754,528.0,360.0
tt1291549,Meet Monica Velour,2010,2010-04-01,"Comedy, Drama, Romance",96,USA,English,Keith Bearden,Keith Bearden,Gilbert Films,"Kim Cattrall, Dustin Ingram, Brian Dennehy, Jee Young Han, Daniel Yelsky, Keith David, Sam McMurray, Elizabeth Shapiro, Jamie Tisdale, Gracie Rose, Tony Cox, Henry Yuk, Kyle Hillman, Kojo Asiedu, Lauren Mae Shafer","When an awkward teen meets his favorite porn star, whose career peaked in the '80s, an unexpected friendship follows as the young man gets a glimpse inside Monica Velour's current life as a single mom struggling to make ends meet.",5.8,2126,5000000,33042,33042,25.0,46.0
tt1291584,Warrior,2011,2011-09-23,"Drama, Sport",140,USA,"English, Spanish",Gavin O'Connor,"Gavin O'Connor, Anthony Tambakis",Lionsgate,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo, Kevin Dunn, Maximiliano HernĂˇndez, Bryan Callen, Sam Sheridan, Fernando Chien, Jake McLaughlin, Vanessa Martinez, Denzel Whitaker, Carlos Miranda, Manuel Espinosa","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",8.2,411155,25000000,13657115,23057115,615.0,333.0
tt1292566,How to Be Single,2016,2016-02-19,"Comedy, Drama, Romance",110,USA,English,Christian Ditter,"Abby Kohn, Marc Silverstein",New Line Cinema,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr., Anders Holm, Alison Brie, Nicholas Braun, Jake Lacy, Jason Mantzoukas, Colin Jost, Mickey Gooch Jr., Sarah Ramos, Vanessa Rubio, Zani Jones Mbayise, Brent Morin",A group of young adults navigate love and relationships in New York City.,6.1,76079,38000000,46843513,112343513,143.0,168.0
