,genres,imdb_id,production_companies,Title,year,GDP in Trilion $,GDP growth rate %,Duration,Country,Director,Budget,USA_gross_income,Worldwide_gross_income
1527,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0396752,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Three Strange Angels', 'id': 1973}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Nanny McPhee Productions', 'id': 76721}]",Nanny McPhee,2005,14.913,3.5,97,"USA, UK, France",Kirk Jones,25000000,47144110,121500821
1528,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0380817,"[{'name': 'Yari Film Group', 'id': 2448}, {'name': 'Stratus Film Co.', 'id': 11027}]",Winter Passing,2005,14.913,3.5,98,USA,Adam Rapp,3500000,107492,113783
1529,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",tt0434409,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'DC Comics', 'id': 429}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Anarchos Productions', 'id': 450}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Fünfte Babelsberg Film', 'id': 23889}]",V for Vendetta,2005,14.913,3.5,132,"USA, UK, Germany",James McTeigue,54000000,70511035,132511035
1530,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0427944,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Room 9 Entertainment', 'id': 3567}]",Thank You for Smoking,2005,14.913,3.5,92,USA,Jason Reitman,6500000,24793509,39323027
1531,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0393109,"[{'name': 'Bergman Lustig productions', 'id': 6971}]",Brick,2005,14.913,3.5,110,USA,Rian Johnson,475000,2075743,3947579
1532,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0424136,"[{'name': 'Vulcan Productions Inc.', 'id': 12355}]",Hard Candy,2005,14.913,3.5,104,USA,David Slade,950000,1024640,7022209
1533,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0398027,"[{'name': 'Class 5 Films', 'id': 2297}]",Down in the Valley,2005,14.913,3.5,108,USA,David Jacobson,8000000,568932,855009
1534,"[{'id': 18, 'name': 'Drama'}]",tt0417385,"[{'name': 'Serenade Films', 'id': 3459}]",12 and Holding,2005,14.913,3.5,94,USA,Michael Cuesta,400000,96464,119195
1535,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0343996,"[{'name': 'Lions Gate Films', 'id': 35}]",The Lost City,2005,14.913,3.5,144,USA,Andy Garcia,9600000,2484186,4408011
1536,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0360016,"[{'name': 'Trent Othick Productions', 'id': 65654}, {'name': 'Insomnia Entertainment', 'id': 65655}, {'name': 'Rice/Walters Productions', 'id': 65656}]",Standing Still,2005,14.913,3.5,90,USA,Matthew Cole Weiss,1700000,30142,30142
1537,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0421229,[],Mrs. Palfrey at the Claremont,2005,14.913,3.5,108,"UK, USA",Dan Ireland,750000,1720953,4009677
1538,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0414951,"[{'name': 'Destination Films', 'id': 769}]",The Quiet,2005,14.913,3.5,96,USA,Jamie Babbit,900000,381420,381420
1539,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0435623,"[{'name': 'Prophecy Pictures Ltd.', 'id': 41047}, {'name': 'Gordonstreet Pictures', 'id': 60473}]",Conversations with Other Women,2005,14.913,3.5,84,"UK, USA",Hans Canosa,450000,379418,982814
1540,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt0433387,"[{'name': 'The Weinstein Company', 'id': 308}]",Harsh Times,2005,14.913,3.5,116,USA,David Ayer,2000000,3337931,5969708
1541,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0376196,"[{'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Greenestreet Films', 'id': 2150}, {'name': 'Longfellow Pictures', 'id': 8802}, {'name': 'Bonnie Timmermann Productions', 'id': 68097}]",Slow Burn,2005,14.913,3.5,93,USA,Wayne Beach,15500000,1237615,1797256
1542,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0419663,"[{'name': 'Primetime Pictures', 'id': 36417}, {'name': 'Emergence Entertainment', 'id': 36418}]",Cruel World,2005,14.913,3.5,88,USA,Kelsey T. Howard,2000000,17986,17986
1543,"[{'id': 18, 'name': 'Drama'}]",tt0457530,[],The Work and the Glory II: American Zion,2005,14.913,3.5,100,USA,Sterling Van Wagenen,6500000,2025032,2025032
1544,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0405296,"[{'name': 'Thousand Words', 'id': 380}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}, {'name': 'Detour Filmproduction', 'id': 11510}, {'name': 'Section Eight Productions', 'id': 14315}]",A Scanner Darkly,2006,15.338,2.9,100,USA,Richard Linklater,8700000,5501616,7659654
1545,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0408985,"[{'name': 'Paramount Pictures', 'id': 4}]",Last Holiday,2006,15.338,2.9,112,USA,Wayne Wang,45000000,38399961,43343247
1546,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0401855,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Screen Gems', 'id': 3287}]",Underworld: Evolution,2006,15.338,2.9,106,USA,Len Wiseman,50000000,62318875,111340801
1547,"[{'id': 18, 'name': 'Drama'}]",tt0417433,"[{'name': 'Touchstone Pictures', 'id': 9195}]",Annapolis,2006,15.338,2.9,108,USA,Justin Lin,26000000,17127992,17496992
1548,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0421729,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Firm Films', 'id': 1838}, {'name': 'Deep River Productions', 'id': 2646}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Ed Friendly Productions', 'id': 47635}, {'name': 'Runteldat Entertainment', 'id': 73956}, {'name': 'Big Lou House Productions', 'id': 79036}]",Big Mommas House 2,2006,15.338,2.9,99,USA,John Whitesell,40000000,70165972,138259062
1549,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0414982,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Zide-Perry Productions', 'id': 3169}, {'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG', 'id': 12067}, {'name': 'Hard Eight Pictures', 'id': 48772}, {'name': 'Matinee Pictures', 'id': 48785}, {'name': 'Practical Pictures', 'id': 48788}]",Final Destination 3,2006,15.338,2.9,93,"USA, Germany",James Wong,25000000,54098051,117719158
1550,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0381971,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Universal Animation Studios', 'id': 5556}]",Curious George,2006,15.338,2.9,87,"USA, Germany, Taiwan, France, UK, Canada, Philippines, South Korea",Matthew OCallaghan,50000000,58360760,69834815
1551,"[{'id': 53, 'name': 'Thriller'}]",tt0408345,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Thunder Road Pictures', 'id': 3528}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Beacon Pictures', 'id': 10157}, {'name': 'Jon Shestack Productions', 'id': 10991}]",Firewall,2006,15.338,2.9,105,USA,Richard Loncraine,50000000,48751189,82751189
1552,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0455857,"[{'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Screen Gems', 'id': 3287}]",When a Stranger Calls,2006,15.338,2.9,87,USA,Simon West,15000000,47860214,66966987
1553,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0349467,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Revolution Studios', 'id': 497}]",Freedomland,2006,15.338,2.9,113,USA,Joe Roth,37665000,12512886,14655628
1554,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0397313,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Winking Productions', 'id': 20669}]",Eight Below,2006,15.338,2.9,120,USA,Frank Marshall,40000000,81612565,120455994
1555,"[{'id': 35, 'name': 'Comedy'}]",tt0466342,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}]",Date Movie,2006,15.338,2.9,83,"USA, Switzerland","Aaron Seltzer, Jason Friedberg",20000000,48548426,84795656
1556,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0404390,"[{'name': 'International Production Company', 'id': 1507}, {'name': 'True Grit Productions', 'id': 2227}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Pierce/Williams Entertainment', 'id': 18621}]",Running Scared,2006,15.338,2.9,122,"Germany, USA",Wayne Kramer,15000000,6855137,9380029
1557,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0455612,"[{'name': 'Lions Gate Films', 'id': 35}]",Madeas Family Reunion,2006,15.338,2.9,107,USA,Tyler Perry,6000000,63318000,63368939
1558,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0370032,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Ultravi Productions', 'id': 8003}]",Ultraviolet,2006,15.338,2.9,88,USA,Kurt Wimmer,30000000,18535812,31070211
1559,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt0397078,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Cheyenne Enterprises', 'id': 890}, {'name': 'New Regency Pictures', 'id': 10104}]",Just My Luck,2006,15.338,2.9,103,USA,Donald Petrie,28000000,17326650,38159905
1560,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0454919,"[{'name': 'Dimension Films', 'id': 7405}]",Pulse,2006,15.338,2.9,90,USA,Jim Sonzero,20500000,20264436,29907685
1561,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0450232,"[{'name': ""Donners' Company"", 'id': 431}, {'name': 'Cheyenne Enterprises', 'id': 890}, {'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Nu Image Entertainment GmbH', 'id': 4741}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'id': 10885}, {'name': '16 Block Productions', 'id': 10886}]",16 Blocks,2006,15.338,2.9,102,"USA, Germany",Richard Donner,52000000,36895141,65664721
1562,"[{'id': 35, 'name': 'Comedy'}]",tt0427229,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Failure to Launch Productions', 'id': 84423}]",Failure to Launch,2006,15.338,2.9,97,USA,Tom Dey,50000000,88715192,128402901
1563,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0438097,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",Ice Age: The Meltdown,2006,15.338,2.9,91,USA,Carlos Saldanha,80000000,195330621,667036530
1564,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0454945,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Lakeshore Entertainment', 'id': 126}]",Shes the Man,2006,15.338,2.9,105,"USA, Canada",Andy Fickman,20000000,33741133,57194667
1565,"[{'id': 18, 'name': 'Drama'}]",tt0419749,"[{'name': 'One Race Productions', 'id': 1225}, {'name': 'MHF Zweite Academy Film', 'id': 8848}, {'name': 'Yari Film Group Releasing', 'id': 9037}, {'name': 'Bob Yari Productions', 'id': 12260}, {'name': 'Syndicate Films International', 'id': 26947}, {'name': 'Bob DeBrino Entertainment', 'id': 95293}, {'name': 'BDE Entertainment', 'id': 95294}, {'name': 'Crossroads Entertainment (II)', 'id': 95295}, {'name': 'Three Wolves Productions', 'id': 95296}]",Find Me Guilty,2006,15.338,2.9,125,"Germany, USA",Sidney Lumet,13000000,1173643,2636637
1566,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0454848,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",Inside Man,2006,15.338,2.9,129,USA,Spike Lee,45000000,88513495,184376254
1567,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt0429591,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Storefront Pictures', 'id': 7747}]",Aquamarine,2006,15.338,2.9,104,USA,Elizabeth Allen Rosenbaum,12000000,18597342,22978953
1568,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0454841,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Craven-Maddalena Films', 'id': 1600}]",The Hills Have Eyes,2006,15.338,2.9,107,"USA, France, Romania",Alexandre Aja,15000000,41778863,69623713
1569,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0393735,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Boxing Cat Films', 'id': 12626}]",The Shaggy Dog,2006,15.338,2.9,98,USA,Brian Robbins,50000000,61123569,87134280
1570,"[{'id': 10402, 'name': 'Music'}]",tt0446046,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Tiara Blu Films', 'id': 54512}]",Take the Lead,2006,15.338,2.9,118,USA,Liz Friedlander,30000000,34742066,65742992
1571,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0425210,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'FilmEngine', 'id': 816}, {'name': 'Capitol Films', 'id': 826}, {'name': 'Ascendant Pictures', 'id': 1204}, {'name': 'VIP Medienfonds 4', 'id': 2116}, {'name': 'The Complex Studio', 'id': 21962}]",Lucky Number Slevin,2006,15.338,2.9,110,"Germany, UK, USA, Canada",Paul McGuigan,27000000,22495466,56308881
1572,"[{'id': 18, 'name': 'Drama'}]",tt0437800,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': '2929 Productions', 'id': 846}, {'name': 'Out of the Blue... Entertainment', 'id': 879}, {'name': 'Starbucks Entertainment', 'id': 1708}, {'name': 'Cinema Gypsy Productions', 'id': 5227}]",Akeelah and the Bee,2006,15.338,2.9,112,USA,Doug Atchison,8000000,18848430,18948425
1573,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0441796,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Wonderland Sound and Vision', 'id': 4022}]",Stay Alive,2006,15.338,2.9,85,USA,William Brent Bell,7000000,23086480,27105095
1574,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0430912,"[{'name': 'Intermedia Films', 'id': 763}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'C-2 Pictures', 'id': 7340}, {'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'id': 19116}]",Basic Instinct 2,2006,15.338,2.9,114,"UK, Germany, Spain, USA",Michael Caton-Jones,70000000,5971336,38629478
1575,"[{'id': 18, 'name': 'Drama'}]",tt0466856,"[{'name': 'Warner Bros.', 'id': 6194}]",ATL,2006,15.338,2.9,105,USA,Chris Robinson,20000000,21170563,21170563
1576,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0436331,"[{'name': 'Sony Pictures', 'id': 34}]",Friends with Money,2006,15.338,2.9,88,USA,Nicole Holofcener,6500000,13368437,18245244
1577,"[{'id': 35, 'name': 'Comedy'}]",tt0362120,"[{'name': 'Dimension Films', 'id': 7405}]",Scary Movie 4,2006,15.338,2.9,83,USA,David Zucker,45000000,90710620,178262620
1578,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0443632,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Sentinel Productions', 'id': 28537}, {'name': 'Furthur Films', 'id': 33433}]",The Sentinel,2006,15.338,2.9,108,USA,Clark Johnson,60000000,36280697,77920346
1579,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt0405469,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'C.O.R.E. Feature Animation', 'id': 58323}, {'name': 'Hoytyboy Pictures', 'id': 58324}, {'name': 'Nigel Productions', 'id': 58325}]",The Wild,2006,15.338,2.9,94,"Canada, USA",Steve Spaz Williams,80000000,37384046,102338515
1580,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0384537,"[{'name': 'Silent Hill DCP Inc.', 'id': 341}, {'name': 'Davis-Films', 'id': 342}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Konami', 'id': 55914}]",Silent Hill,2006,15.338,2.9,125,"Canada, France, Japan, USA",Christophe Gans,50000000,46982632,97607453
1581,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0465142,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Depth of Field', 'id': 1473}]",American Dreamz,2006,15.338,2.9,107,USA,Paul Weitz,17000000,7191830,16458459
1582,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0317919,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Cruise/Wagner Productions', 'id': 44}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'MI 3 Film', 'id': 658}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'China Film Group Corporation (CFGC)', 'id': 14714}, {'name': 'The Fourth Production Company Film Group', 'id': 22102}]",Mission: Impossible III,2006,15.338,2.9,126,"USA, Germany, China, Italy",J.J. Abrams,150000000,134029801,397850012
1583,"[{'id': 35, 'name': 'Comedy'}]",tt0449089,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'id': 19116}, {'name': 'RV Camping Productions Ltd.', 'id': 93603}]",RV,2006,15.338,2.9,99,"UK, Germany, USA",Barry Sonnenfeld,50000000,71726025,87528173
1584,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",tt0475276,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Working Title Films', 'id': 10163}]",United 93,2006,15.338,2.9,111,"USA, UK, France",Paul Greengrass,15000000,31483450,76286096
1585,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0327084,"[{'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}]",Over the Hedge,2006,15.338,2.9,83,USA,"Tim Johnson, Karey Kirkpatrick",80000000,155019340,336002996
1586,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0409182,"[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Next Entertainment', 'id': 1633}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Irwin Allen Productions', 'id': 14024}, {'name': 'Radiant Productions', 'id': 18990}, {'name': 'Synthesis Entertainment', 'id': 19943}]",Poseidon,2006,15.338,2.9,98,USA,Wolfgang Petersen,160000000,60674817,181674817
1587,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0382625,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Skylark Productions', 'id': 8253}, {'name': 'Government of Malta', 'id': 19927}]",The Da Vinci Code,2006,15.338,2.9,149,"USA, Malta, France, UK",Ron Howard,125000000,217536138,758239851
1588,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0376994,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'thinkfilm', 'id': 12247}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'X3 Canada Productions', 'id': 79028}, {'name': 'X3US Productions', 'id': 79029}, {'name': 'XM3 Service', 'id': 79030}]",X-Men: The Last Stand,2006,15.338,2.9,104,"Canada, USA, UK",Brett Ratner,210000000,234362462,459256008
1589,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt0452594,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Wild West Picture Show Productions', 'id': 2796}]",The Break-Up,2006,15.338,2.9,106,USA,Peyton Reed,52000000,118703275,204963084
1590,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0317219,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]",Cars,2006,15.338,2.9,117,USA,"John Lasseter, Joe Ranft",120000000,244082982,461983149
1591,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0466909,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '11:11 Mediaworks', 'id': 519}]",The Omen,2006,15.338,2.9,110,USA,John Moore,25000000,54607383,119498909
1592,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0457510,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Black & White Productions', 'id': 2777}]",Nacho Libre,2006,15.338,2.9,92,"USA, Mexico",Jared Hess,35000000,80197993,99255460
1593,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0410297,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Sound for Film', 'id': 1143}, {'name': 'Warner Bros.', 'id': 6194}]",The Lake House,2006,15.338,2.9,99,USA,Alejandro Agresti,40000000,52330111,114830111
1594,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt0389860,"[{'name': 'Original Film', 'id': 333}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Happy Madison Productions', 'id': 2608}]",Click,2006,15.338,2.9,107,USA,Frank Coraci,82500000,137355633,237681299
1595,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0458352,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Peninsula Films', 'id': 682}, {'name': 'Fox 2000 Pictures', 'id': 711}]",The Devil Wears Prada,2006,15.338,2.9,109,"USA, France",David Frankel,35000000,124740460,326551094
1596,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",tt0383574,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Second Mate Productions', 'id': 19936}]",Pirates of the Caribbean: Dead Mans Chest,2006,15.338,2.9,151,USA,Gore Verbinski,225000000,423315812,1066179725
