,year,duration,budget,usa_gross_income,worldwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income,Director_movies
2370,2015,123,13000000,1646788,1767963,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,995064593,4802953,2
2371,2009,113,70000000,109204945,171844840,15.209,-2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,171844840,2
2372,2016,93,16500000,21256,243793,17.689,1.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27139524,171844840,2
2373,2009,125,60000000,40572825,78146652,15.209,-2.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,276144750,3
2374,2012,135,125000000,113203870,276144750,16.197,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1670400637,276144750,3
2375,2007,119,25000000,49033882,92991835,15.626,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,92991835,276144750,3
2376,2014,89,5000000,50856010,103687316,16.912,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,103687316,1
2377,2018,141,59000000,44936545,105697415,18.638,2.9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1670400637,446092357,3
2378,2016,128,30000000,151101803,446092357,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,829746820,446092357,3
2379,2014,106,3300000,13092000,48982041,16.912,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54418872,446092357,3
2380,2010,100,19000000,25918920,32607316,15.599,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,32607316,1
2381,2009,98,10000000,25486040,47719794,15.209,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1670400637,47719794,1
2382,2013,109,61000000,75612460,131940411,16.495,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1670400637,203427584,5
2383,2012,109,25000000,66528000,96262212,16.197,2.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,203427584,5
2384,2015,121,55000000,43482270,203427584,17.404,2.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203427584,203427584,5
2385,2010,83,10000000,4115,55089,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20458667,203427584,5
2386,2018,96,35000000,31445012,59945012,18.638,2.9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59945012,203427584,5
2387,2010,80,10000000,33601190,62695489,15.599,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,62695489,4
2388,2008,89,12000000,31691811,41319906,15.605,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,196114570,62695489,4
2389,2015,103,16200000,27288872,54418872,17.404,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54418872,62695489,4
2390,2014,93,5000000,21321100,41898409,16.912,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,439048914,62695489,4
2391,2010,95,69000000,251513985,543113985,15.599,2.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,970766005,2
2392,2013,98,76000000,368065385,970766005,16.495,1.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,970766005,2
2393,2011,106,50200000,62495645,127869379,15.841,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1670400637,127869379,2
2394,2016,95,31000000,6901965,7215027,17.689,1.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18078175,127869379,2
2395,2010,109,35000000,29011215,93251121,15.599,2.6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,93251121,1
2396,2012,107,40000000,20157300,24740061,16.197,2.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,178846899,6
2397,2007,91,35000000,43799818,69327279,15.626,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,178846899,6
2398,2009,129,40000000,93953653,178846899,15.209,-2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1120424614,178846899,6
2399,1997,105,16000000,11486880,11486880,11.522,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11486880,178846899,6
2400,2005,119,25000000,39053061,42013878,14.913,3.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,309208309,178846899,6
2401,2015,104,8000000,29504281,37461274,17.404,2.9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37461274,178846899,6
2402,2010,99,44000000,31162545,48190704,15.599,2.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1670400637,136267476,4
2403,2002,98,9000000,4777465,6919198,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185260553,136267476,4
2404,2009,102,20000000,64167069,136267476,15.209,-2.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1120424614,136267476,4
2405,2016,108,28000000,10938134,16405171,17.689,1.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175302354,136267476,4
2406,2016,123,35000000,24252420,211952420,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,281929795,2
2407,2001,97,25000000,71543427,281929795,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,306776732,281929795,2
2408,2012,86,70000000,214030500,348840316,16.197,2.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,348840316,1
2409,2013,124,120000000,89107235,286168572,16.495,1.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1670400637,400062763,3
2410,2010,125,170000000,172062763,400062763,15.599,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1332539889,400062763,3
2411,2017,134,38000000,18343983,25754775,18.108,2.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25754775,400062763,3
2412,2011,112,52000000,37081475,75450437,15.841,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,285176741,6
2413,2007,116,100000000,72006777,97838349,15.626,1.9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1341932398,285176741,6
2414,2014,141,50000000,47119388,84419388,16.912,2.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,285176741,6
2415,2003,114,50000000,60476872,88323487,13.879,2.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553709788,285176741,6
2416,2005,119,40000000,209255921,285176741,14.913,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1120424614,285176741,6
2417,1998,104,8000000,1794086,1794086,12.038,4.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794086,285176741,6
2418,2011,98,30000000,35608245,72008245,15.841,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,72008245,2
2419,1996,108,26000000,25857416,34585416,11.031,3.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34585416,72008245,2
2420,2012,113,50000000,57011521,234989584,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,234989584,2
2421,2008,104,12000000,38108728,43494280,15.605,-0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120424614,234989584,2
2422,2011,101,45000000,8305970,160078586,15.841,1.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,160078586,4
2423,1995,123,11000000,2844379,2844379,10.63,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,313500433,160078586,4
2424,2002,97,15000000,8384929,18009625,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,306776732,160078586,4
2425,1999,97,14000000,18542974,18542974,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18542974,160078586,4
2426,2012,106,50000000,218815487,549368315,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,549368315,3
2427,2015,115,68000000,81476385,215863606,17.404,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,549368315,3
2428,2014,116,40000000,43139300,87189756,16.912,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151783839,549368315,3
2429,2013,103,28000000,28795985,60795985,16.495,1.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,95330493,4
2430,2008,110,20000000,24850922,41627431,15.605,-0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,829746820,95330493,4
2431,2005,90,1000000,10047674,15585495,14.913,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,82391145,95330493,4
2432,2018,100,3500000,41411015,95330493,18.638,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,255485178,95330493,4
2433,2012,158,61000000,148809770,441809770,16.197,2.2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1670400637,441809770,3
2434,2015,119,15000000,11114018,64191523,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,203427584,441809770,3
2435,2010,118,15000000,138797449,414242458,15.599,2.6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,414242458,441809770,3
2436,2017,119,35000000,6700035,43084060,18.108,2.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1670400637,43084060,1
2437,2015,122,30000000,17766658,34441873,17.404,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,144056873,5
2438,1997,103,12000000,4366722,4366722,11.522,4.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4366722,144056873,5
2439,2000,119,50000000,39785027,144056873,13.130999999999998,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,144056873,144056873,5
2440,2010,94,18000000,18335230,60738797,15.599,2.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66787908,144056873,5
2441,2013,101,20000000,2328743,24261569,16.495,1.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66787908,144056873,5
2442,2013,85,3000000,64473115,89328627,16.495,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1670400637,118587880,3
2443,2014,103,9000000,71962800,111928365,16.912,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1670400637,118587880,3
2444,2016,108,10000000,79213375,118587880,17.689,1.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1670400637,118587880,3
2445,2017,110,125000000,80227895,409231607,18.108,2.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,409231607,2
2446,2012,114,16000000,12434778,12558931,16.197,2.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,923075336,409231607,2
2447,2016,114,115000000,48390190,164989338,17.689,1.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,164989338,1
2448,2018,85,75000000,270620950,511595957,18.638,2.9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1670400637,511595957,1
2449,2016,87,75000000,368384330,875457937,17.689,1.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,875457937,1
2450,2015,122,10000000,538460,3334927,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1670400637,161459297,3
2451,2014,137,65000000,115637895,161459297,16.912,2.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,161459297,161459297,3
2452,2011,127,13000000,303877,1203699,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,903655259,161459297,3
2453,2016,87,20000000,9639125,9680029,17.689,1.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1670400637,9680029,1
2454,2016,111,17000000,42158780,42580920,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,42580920,2
2455,2013,96,8500000,21569509,22456509,16.495,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329398046,42580920,2
2456,2018,128,170000000,417719760,1308467944,18.638,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1670400637,1308467944,3
2457,2016,108,43000000,3740823,47309313,17.689,1.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,321752656,1308467944,3
2458,2012,114,45000000,19019882,198087212,16.197,2.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,198087212,1308467944,3
2459,2017,104,4500000,176040665,255413717,18.108,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1670400637,255413717,2
2460,2019,116,20000000,175005930,255105930,19.073,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,255105930,255413717,2
2461,2019,86,80000000,158257265,429434163,19.073,2.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,429434163,1
2462,2018,114,75000000,120634935,395044706,18.638,2.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1670400637,395044706,1
2463,2018,89,25000000,4412170,158970776,18.638,2.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,158970776,1
2464,2019,109,20000000,40673960,48800575,19.073,2.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1670400637,48800575,2
2465,2013,95,15000000,9177065,9307065,16.495,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9307065,48800575,2
2466,1990,96,10000000,47410827,47410827,9.366,1.9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,47410827,1
2467,1990,102,25000000,39404261,39404261,9.366,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,51018161,2
2468,2008,104,20000000,33446470,51018161,15.605,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,51018161,51018161,2
2469,1990,120,10000000,21633874,21633874,9.366,1.9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,547426372,24
2470,1992,130,14400000,101157447,159157447,9.685,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1341932398,547426372,24
2471,1993,138,30000000,31130999,135130999,9.952,2.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,547426372,24
2472,1995,135,24000000,71516617,182016617,10.63,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,547426372,24
2473,1997,155,35000000,25105255,25105255,11.522,4.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1341932398,547426372,24
2474,1999,127,55000000,16649768,16649768,12.611,4.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1341932398,547426372,24
2475,2003,138,25000000,90135191,156595191,13.879,2.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1341932398,547426372,24
2476,2004,132,30000000,100492203,216763646,14.406,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1341932398,547426372,24
2477,2009,134,60000000,37491364,122426792,15.209,-2.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1341932398,547426372,24
2478,2010,129,50000000,32746941,105197635,15.599,2.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1341932398,547426372,24
2479,2014,133,58800000,350126372,547426372,16.912,2.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,547426372,24
2480,2018,94,30000000,36276286,57076286,18.638,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,547426372,24
2481,2018,116,50000000,103804407,174504407,18.638,2.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,547426372,24
2482,2008,141,55000000,35739802,113020256,15.605,-0.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273961019,547426372,24
2483,2011,137,35000000,37306030,84920539,15.841,1.6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273961019,547426372,24
2484,1997,121,50000000,50068310,50068310,11.522,4.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313500433,547426372,24
2485,1990,112,24000000,2319124,2319124,9.366,1.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31794718,547426372,24
2486,2002,110,50000000,26235081,31794718,13.493,1.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31794718,547426372,24
2487,2006,135,90000000,33602376,65900249,15.338,2.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,923075336,547426372,24
2488,2006,141,19000000,13756082,68673228,15.338,2.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,923075336,547426372,24
2489,2000,130,65000000,90464773,128884132,13.130999999999998,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128884132,547426372,24
2490,2008,116,33000000,148095302,269958228,15.605,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269958228,547426372,24
2491,2014,134,40000000,47047013,67647013,16.912,2.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,67647013,547426372,24
2492,2016,96,60000000,125070033,240797623,17.689,1.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240797623,547426372,24
2493,1990,119,12000000,1963207,1963207,9.366,1.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1341932398,1963207,1
2494,1991,101,25000000,33691313,33691313,9.355,-0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,33691313,1
2495,1991,97,8000000,47624353,47624353,9.355,-0.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,47624353,3
2496,1993,111,10000000,18289763,18289763,9.952,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60611975,47624353,3
2497,2010,95,2300000,29384,29384,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29384,47624353,3
2498,1992,124,32000000,28590665,28590665,9.685,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,41480851,4
2499,1990,134,18000000,1911542,1911542,9.366,1.9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15055091,41480851,4
2500,1996,132,25000000,5009305,5009305,11.031,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5009305,41480851,4
2501,2006,125,30000000,38432823,41480851,15.338,2.9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41480851,41480851,4
2502,1992,103,35000000,83563139,156563139,9.685,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,368875760,8
2503,1993,130,44000000,183875760,368875760,9.952,2.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,368875760,8
2504,1998,107,60000000,67638368,128038368,12.038,4.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,368875760,8
2505,2002,108,85000000,40077257,78382433,13.493,1.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,368875760,8
2506,2006,139,70000000,55011732,94973540,15.338,2.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,553709788,368875760,8
2507,2003,117,20000000,67406573,71406573,13.879,2.9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1332539889,368875760,8
2508,1996,107,50000000,21226204,60209334,11.031,3.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,161459297,368875760,8
2509,1995,135,35000000,3150170,3150170,10.63,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150170,368875760,8
2510,1993,101,18000000,31181347,31181347,9.952,2.8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1341932398,31181347,2
2511,2006,104,11000000,384029,6191746,15.338,2.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,46789413,31181347,2
2512,1994,107,20000000,19306362,19306362,10.352,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1341932398,19306362,1
2513,1994,83,6200000,126247,126247,10.352,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,126247,1
2514,1994,110,45000000,57362582,170362582,10.352,4.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,170362582,2
2515,1997,89,45000000,65885767,136885767,11.522,4.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136885767,170362582,2
2516,1994,191,63000000,25052000,25052000,10.352,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,81240406,3
2517,1999,112,28000000,4555459,4555459,12.611,4.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,553709788,81240406,3
2518,2003,136,68000000,33715436,81240406,13.879,2.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,313500433,81240406,3
2519,1995,91,50000000,11534477,11534477,10.63,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,11534477,1
2520,1995,100,60000000,50024083,104324083,10.63,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,104324083,3
2521,1990,104,20000000,44143410,44143410,9.366,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212385533,104324083,3
2522,1992,110,30000000,17129026,17129026,9.685,3.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212385533,104324083,3
2523,1996,91,45000000,20351264,20351264,11.031,3.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,20351264,1
2524,1998,89,60000000,23384939,23384939,12.038,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1341932398,23384939,2
2525,1995,96,32000000,8247627,11047627,10.63,2.7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,164839294,23384939,2
2526,1997,105,60000000,16228448,16228448,11.522,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,16228448,1
2527,1997,115,50000000,10541523,10541523,11.522,4.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,10541523,1
2528,1997,93,25000000,36400360,36400360,11.522,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,36400360,1
2529,1999,159,65000000,55691208,162091208,12.611,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1341932398,162091208,1
2530,1998,86,40000000,22510798,22510798,12.038,4.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,90754475,2
2531,2005,102,30000000,49772522,90754475,14.913,3.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,309208309,90754475,2
2532,2005,77,40000000,53359111,117195061,14.913,3.5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,117195061,1
2533,1999,136,63000000,171479930,465343787,12.611,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1341932398,828770175,6
2534,2003,138,150000000,281576461,828770175,13.879,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1341932398,828770175,6
2535,2003,129,150000000,139313948,427344031,13.879,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1341932398,828770175,6
2536,2008,135,120000000,43945766,93945766,15.605,-0.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,828770175,6
2537,2015,127,176000000,47387723,183887723,17.404,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1341932398,828770175,6
2538,1996,109,4500000,3802260,3802260,11.031,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50159144,828770175,6
2539,1998,101,85000000,34562556,34562556,12.038,4.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,39267515,2
2540,2003,85,19000000,26276465,39267515,13.879,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120424614,39267515,2
2541,1999,98,20000000,10570375,10570375,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1341932398,10570375,1
2542,1999,86,4000000,187152,187152,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,28818995,2
2543,2004,100,26000000,23630159,28818995,14.406,3.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28818995,28818995,2
2544,2000,115,25000000,55973336,91036760,13.130999999999998,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1341932398,91036760,5
